event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e62,Task,pick,2026-08-27T20:51:28.413851,2026-08-27T20:51:31.422558,robot1,m6,s2
e63,Task,move_to,2026-08-27T20:51:31.427662,2026-08-27T20:51:42.748399,robot1,m6,s2
e64,Control,localize,2026-08-27T20:51:42.752327,2026-08-27T20:51:47.757343,robot1,m6,s2
e65,Task,place,2026-08-27T20:51:47.758090,2026-08-27T20:51:50.764377,robot1,m6,s2
e66,Control,move_to,2026-08-27T20:51:51.446205,2026-08-27T20:52:02.763488,robot1,m6,s4
e67,Control,localize,2026-08-27T20:52:02.764040,2026-08-27T20:52:07.767276,robot1,m6,s4
e68,Task,pick,2026-08-27T20:52:07.768065,2026-08-27T20:52:11.771810,robot1,m6,s4
e69,Task,move_to,2026-08-27T20:52:11.773212,2026-08-27T20:52:23.090991,robot1,m6,s4
e70,Control,localize,2026-08-27T20:52:23.092639,2026-08-27T20:52:28.095781,robot1,m6,s4
e71,Task,place,2026-08-27T20:52:28.097240,2026-08-27T20:52:32.104986,robot1,m6,s4
e72,Control,localize,2026-08-27T20:52:45.468560,2026-08-27T20:52:50.475230,robot1,m6,s4
e73,Task,pick,2026-08-27T20:52:50.477843,2026-08-27T20:52:54.487711,robot1,m6,s4
e74,Task,move_to,2026-08-27T20:52:54.492016,2026-08-27T20:53:02.984976,robot1,m6,s4
e75,Control,localize,2026-08-27T20:53:02.990540,2026-08-27T20:53:07.996989,robot1,m6,s4
e76,Task,place,2026-08-27T20:53:07.998264,2026-08-27T20:53:12.006119,robot1,m6,s4
e77,Control,undock,2026-08-27T20:45:40.449461,2026-08-27T20:45:44.455548,robot2,m5,s1
e78,Control,move_to,2026-08-27T20:45:44.458798,2026-08-27T20:45:50.794989,robot2,m5,s1
e79,Control,localize,2026-08-27T20:45:50.796973,2026-08-27T20:45:55.804880,robot2,m5,s1
e80,Task,pick,2026-08-27T20:45:55.807451,2026-08-27T20:45:59.813521,robot2,m5,s1
e81,Task,move_to,2026-08-27T20:45:59.816031,2026-08-27T20:46:11.137203,robot2,m5,s1
e82,Control,localize,2026-08-27T20:46:11.141232,2026-08-27T20:46:16.151683,robot2,m5,s1
e83,Task,place,2026-08-27T20:46:16.153864,2026-08-27T20:46:20.161365,robot2,m5,s1
e84,Control,move_to,2026-08-27T20:46:20.442502,2026-08-27T20:46:26.106384,robot2,m3,s2
e85,Control,localize,2026-08-27T20:46:26.108113,2026-08-27T20:46:31.114836,robot2,m3,s2
e86,Task,pick,2026-08-27T20:46:31.116588,2026-08-27T20:46:34.126367,robot2,m3,s2
e87,Task,move_to,2026-08-27T20:46:34.132851,2026-08-27T20:46:39.797617,robot2,m3,s2
e88,Control,localize,2026-08-27T20:46:39.803128,2026-08-27T20:46:44.810991,robot2,m3,s2
e89,Task,place,2026-08-27T20:46:44.813126,2026-08-27T20:46:47.820950,robot2,m3,s2
e90,Control,move_to,2026-08-27T20:46:48.459706,2026-08-27T20:46:54.464940,robot2,m1,s1
e91,Control,localize,2026-08-27T20:46:54.466717,2026-08-27T20:46:59.474349,robot2,m1,s1
e92,Task,pick,2026-08-27T20:46:59.476682,2026-08-27T20:47:07.482917,robot2,m1,s1
e93,Task,move_to,2026-08-27T20:47:07.485616,2026-08-27T20:47:07.488307,robot2,m1,s1
e94,Control,localize,2026-08-27T20:47:07.490473,2026-08-27T20:47:12.497317,robot2,m1,s1
e95,Task,place,2026-08-27T20:47:12.498413,2026-08-27T20:47:20.502467,robot2,m1,s1
e96,Control,localize,2026-08-27T20:47:21.432201,2026-08-27T20:47:26.437287,robot2,m7,s3
e97,Task,pick,2026-08-27T20:47:26.438348,2026-08-27T20:47:29.443831,robot2,m7,s3
e98,Task,move_to,2026-08-27T20:47:29.447959,2026-08-27T20:47:37.940825,robot2,m7,s3
e99,Control,localize,2026-08-27T20:47:37.945242,2026-08-27T20:47:42.952394,robot2,m7,s3
e100,Task,place,2026-08-27T20:47:42.954490,2026-08-27T20:47:45.962931,robot2,m7,s3
e101,Control,move_to,2026-08-27T20:47:46.439454,2026-08-27T20:47:54.930795,robot2,m7,s4
e102,Control,localize,2026-08-27T20:47:54.932526,2026-08-27T20:47:59.939998,robot2,m7,s4
e103,Task,pick,2026-08-27T20:47:59.943099,2026-08-27T20:48:01.950755,robot2,m7,s4
e104,Task,move_to,2026-08-27T20:48:01.956695,2026-08-27T20:48:10.449893,robot2,m7,s4
e105,Control,localize,2026-08-27T20:48:10.454532,2026-08-27T20:48:15.463551,robot2,m7,s4
e106,Task,place,2026-08-27T20:48:15.465422,2026-08-27T20:48:17.472123,robot2,m7,s4
e107,Control,move_to,2026-08-27T20:48:18.441072,2026-08-27T20:48:29.217193,robot2,m7,s3
e108,Control,localize,2026-08-27T20:48:29.218154,2026-08-27T20:48:34.224284,robot2,m7,s3
e109,Task,pick,2026-08-27T20:48:34.226587,2026-08-27T20:48:37.234024,robot2,m7,s3
e110,Task,move_to,2026-08-27T20:48:37.236944,2026-08-27T20:48:42.901219,robot2,m7,s3
e111,Control,localize,2026-08-27T20:48:42.905192,2026-08-27T20:48:47.913024,robot2,m7,s3
e112,Task,place,2026-08-27T20:48:47.914781,2026-08-27T20:48:50.922333,robot2,m7,s3
e113,Control,move_to,2026-08-27T20:48:51.460645,2026-08-27T20:48:57.124383,robot2,m4,s2
e114,Control,localize,2026-08-27T20:48:57.127162,2026-08-27T20:49:02.136398,robot2,m4,s2
e115,Task,pick,2026-08-27T20:49:02.139786,2026-08-27T20:49:05.147170,robot2,m4,s2
e116,Task,move_to,2026-08-27T20:49:05.151666,2026-08-27T20:49:10.816631,robot2,m4,s2
e117,Control,localize,2026-08-27T20:49:10.820705,2026-08-27T20:49:15.828021,robot2,m4,s2
e118,Task,place,2026-08-27T20:49:15.829741,2026-08-27T20:49:18.837034,robot2,m4,s2
e119,Control,localize,2026-08-27T20:49:19.490977,2026-08-27T20:49:24.495962,robot2,m5,s2
e120,Task,pick,2026-08-27T20:49:24.498846,2026-08-27T20:49:27.507843,robot2,m5,s2
e121,Task,move_to,2026-08-27T20:49:27.513587,2026-08-27T20:49:36.006650,robot2,m5,s2
e122,Control,localize,2026-08-27T20:49:36.012603,2026-08-27T20:49:41.018031,robot2,m5,s2
e123,Task,place,2026-08-27T20:49:41.019187,2026-08-27T20:49:43.894016,robot2,m5,s2
e124,Control,move_to,2026-08-27T20:49:44.441801,2026-08-27T20:49:52.935533,robot2,m4,s1
e125,Control,localize,2026-08-27T20:49:52.937804,2026-08-27T20:49:57.944740,robot2,m4,s1
e126,Task,pick,2026-08-27T20:49:57.946731,2026-08-27T20:50:01.953022,robot2,m4,s1
e127,Task,move_to,2026-08-27T20:50:01.955866,2026-08-27T20:50:10.448931,robot2,m4,s1
e128,Control,localize,2026-08-27T20:50:10.453165,2026-08-27T20:50:15.460866,robot2,m4,s1
e129,Task,place,2026-08-27T20:50:15.463293,2026-08-27T20:50:19.469357,robot2,m4,s1
e130,Control,move_to,2026-08-27T20:50:20.436655,2026-08-27T20:50:28.929501,robot2,m2,s2
e131,Control,localize,2026-08-27T20:50:28.932230,2026-08-27T20:50:33.940654,robot2,m2,s2
e132,Task,pick,2026-08-27T20:50:33.943464,2026-08-27T20:50:35.951573,robot2,m2,s2
e133,Task,move_to,2026-08-27T20:50:35.956171,2026-08-27T20:50:44.445479,robot2,m2,s2
e134,Control,localize,2026-08-27T20:50:44.448002,2026-08-27T20:50:49.455280,robot2,m2,s2
e135,Task,place,2026-08-27T20:50:49.457614,2026-08-27T20:50:51.465082,robot2,m2,s2
e136,Control,move_to,2026-08-27T20:50:52.440991,2026-08-27T20:51:00.932626,robot2,m6,s3
e137,Control,localize,2026-08-27T20:51:00.935070,2026-08-27T20:51:05.942396,robot2,m6,s3
e138,Task,pick,2026-08-27T20:51:05.943876,2026-08-27T20:51:10.951910,robot2,m6,s3
e139,Task,move_to,2026-08-27T20:51:10.956591,2026-08-27T20:51:19.450182,robot2,m6,s3
e140,Control,localize,2026-08-27T20:51:19.454160,2026-08-27T20:51:24.461859,robot2,m6,s3
e141,Task,place,2026-08-27T20:51:24.463777,2026-08-27T20:51:29.471406,robot2,m6,s3
e142,Control,move_to,2026-08-27T20:51:30.441834,2026-08-27T20:51:38.934187,robot2,m6,s1
e143,Control,localize,2026-08-27T20:51:38.936382,2026-08-27T20:51:43.943753,robot2,m6,s1
e144,Task,pick,2026-08-27T20:51:43.945731,2026-08-27T20:51:53.954513,robot2,m6,s1
e145,Task,move_to,2026-08-27T20:51:53.959675,2026-08-27T20:52:02.449565,robot2,m6,s1
e146,Control,localize,2026-08-27T20:52:02.451768,2026-08-27T20:52:07.457678,robot2,m6,s1
e147,Task,place,2026-08-27T20:52:07.458542,2026-08-27T20:52:17.464634,robot2,m6,s1
e148,Control,undock,2026-08-27T20:45:40.453616,2026-08-27T20:45:44.458861,robot3,m5,s4
e149,Control,move_to,2026-08-27T20:45:44.461108,2026-08-27T20:45:50.793999,robot3,m5,s4
e150,Control,localize,2026-08-27T20:45:50.795954,2026-08-27T20:45:55.804963,robot3,m5,s4
e151,Task,pick,2026-08-27T20:45:55.807567,2026-08-27T20:45:59.813671,robot3,m5,s4
e152,Task,move_to,2026-08-27T20:45:59.816110,2026-08-27T20:46:11.137140,robot3,m5,s4
e153,Control,localize,2026-08-27T20:46:11.141044,2026-08-27T20:46:16.151983,robot3,m5,s4
e154,Task,place,2026-08-27T20:46:16.153909,2026-08-27T20:46:20.161403,robot3,m5,s4
e155,Control,move_to,2026-08-27T20:46:20.441295,2026-08-27T20:46:26.104573,robot3,m7,s4
e156,Control,localize,2026-08-27T20:46:26.106360,2026-08-27T20:46:31.114014,robot3,m7,s4
e157,Task,pick,2026-08-27T20:46:31.116006,2026-08-27T20:46:33.124366,robot3,m7,s4
e158,Task,move_to,2026-08-27T20:46:33.129686,2026-08-27T20:46:38.795152,robot3,m7,s4
e159,Control,localize,2026-08-27T20:46:38.801084,2026-08-27T20:46:43.806342,robot3,m7,s4
e160,Task,place,2026-08-27T20:46:43.806962,2026-08-27T20:46:45.812218,robot3,m7,s4
e161,Control,localize,2026-08-27T20:46:46.454456,2026-08-27T20:46:51.459723,robot3,m5,s3
e162,Task,pick,2026-08-27T20:46:51.461307,2026-08-27T20:46:56.467974,robot3,m5,s3
e163,Task,move_to,2026-08-27T20:46:56.473211,2026-08-27T20:47:04.966572,robot3,m5,s3
e164,Control,localize,2026-08-27T20:47:04.970449,2026-08-27T20:47:10.464394,robot3,m5,s3
e165,Task,place,2026-08-27T20:47:10.466138,2026-08-27T20:47:15.491987,robot3,m5,s3
e166,Control,move_to,2026-08-27T20:47:16.440366,2026-08-27T20:47:24.933724,robot3,m7,s1
e167,Control,localize,2026-08-27T20:47:24.938607,2026-08-27T20:47:29.955068,robot3,m7,s1
e168,Task,pick,2026-08-27T20:47:29.957295,2026-08-27T20:47:39.965952,robot3,m7,s1
e169,Task,move_to,2026-08-27T20:47:39.971671,2026-08-27T20:47:48.462834,robot3,m7,s1
e170,Control,localize,2026-08-27T20:47:48.466069,2026-08-27T20:47:53.473719,robot3,m7,s1
e171,Task,place,2026-08-27T20:47:53.475819,2026-08-27T20:48:03.480527,robot3,m7,s1
e172,Control,move_to,2026-08-27T20:48:04.440847,2026-08-27T20:48:15.219098,robot3,m7,s1
e173,Control,localize,2026-08-27T20:48:15.221006,2026-08-27T20:48:20.228756,robot3,m7,s1
e174,Task,pick,2026-08-27T20:48:20.232453,2026-08-27T20:48:25.238939,robot3,m7,s1
e175,Task,move_to,2026-08-27T20:48:25.242350,2026-08-27T20:48:28.074896,robot3,m7,s1
e176,Control,localize,2026-08-27T20:48:28.077965,2026-08-27T20:48:33.083737,robot3,m7,s1
e177,Task,place,2026-08-27T20:48:33.085918,2026-08-27T20:48:38.093822,robot3,m7,s1
e178,Control,move_to,2026-08-27T20:48:38.433921,2026-08-27T20:48:44.439564,robot3,m5,s2
e179,Control,localize,2026-08-27T20:48:44.440888,2026-08-27T20:48:49.448406,robot3,m5,s2
e180,Task,pick,2026-08-27T20:48:49.450645,2026-08-27T20:48:52.455557,robot3,m5,s2
e181,Task,move_to,2026-08-27T20:48:52.457130,2026-08-27T20:48:52.458486,robot3,m5,s2
e182,Control,localize,2026-08-27T20:48:52.459463,2026-08-27T20:48:57.465368,robot3,m5,s2
e183,Task,place,2026-08-27T20:48:57.467803,2026-08-27T20:49:00.474109,robot3,m5,s2
e184,Control,move_to,2026-08-27T20:49:01.448745,2026-08-27T20:49:07.777557,robot3,m7,s2
e185,Control,localize,2026-08-27T20:49:07.778212,2026-08-27T20:49:12.783815,robot3,m7,s2
e186,Task,pick,2026-08-27T20:49:12.785789,2026-08-27T20:49:15.792926,robot3,m7,s2
e187,Task,move_to,2026-08-27T20:49:15.797267,2026-08-27T20:49:24.290842,robot3,m7,s2
e188,Control,localize,2026-08-27T20:49:24.294653,2026-08-27T20:49:29.308082,robot3,m7,s2
e189,Task,place,2026-08-27T20:49:29.310493,2026-08-27T20:49:32.317320,robot3,m7,s2
e190,Control,move_to,2026-08-27T20:49:32.479135,2026-08-27T20:49:38.809897,robot3,m2,s2
e191,Control,localize,2026-08-27T20:49:38.811683,2026-08-27T20:49:43.689572,robot3,m2,s2
e192,Task,pick,2026-08-27T20:49:43.691398,2026-08-27T20:49:45.695964,robot3,m2,s2
e193,Task,move_to,2026-08-27T20:49:45.697553,2026-08-27T20:49:54.190224,robot3,m2,s2
e194,Control,localize,2026-08-27T20:49:54.195298,2026-08-27T20:49:59.202914,robot3,m2,s2
e195,Task,place,2026-08-27T20:49:59.204593,2026-08-27T20:50:01.213866,robot3,m2,s2
e196,Control,move_to,2026-08-27T20:50:01.481855,2026-08-27T20:50:07.812152,robot3,m6,s3
e197,Control,localize,2026-08-27T20:50:07.814485,2026-08-27T20:50:12.821132,robot3,m6,s3
e198,Task,pick,2026-08-27T20:50:12.822928,2026-08-27T20:50:17.831232,robot3,m6,s3
e199,Task,move_to,2026-08-27T20:50:17.837559,2026-08-27T20:50:26.357586,robot3,m6,s3
e200,Control,localize,2026-08-27T20:50:26.359339,2026-08-27T20:50:31.364315,robot3,m6,s3
e201,Task,place,2026-08-27T20:50:31.365745,2026-08-27T20:50:36.371034,robot3,m6,s3
e202,Control,move_to,2026-08-27T20:50:36.449969,2026-08-27T20:50:44.699735,robot3,m7,s5
e203,Control,localize,2026-08-27T20:50:44.701477,2026-08-27T20:50:49.709586,robot3,m7,s5
e204,Task,pick,2026-08-27T20:50:49.711776,2026-08-27T20:50:54.719919,robot3,m7,s5
e205,Task,move_to,2026-08-27T20:50:54.726190,2026-08-27T20:50:57.563019,robot3,m7,s5
e206,Control,localize,2026-08-27T20:50:57.567939,2026-08-27T20:51:02.576028,robot3,m7,s5
e207,Task,place,2026-08-27T20:51:02.578394,2026-08-27T20:51:07.587388,robot3,m7,s5
e208,Control,localize,2026-08-27T20:51:08.457898,2026-08-27T20:51:13.464888,robot3,m4,s3
e209,Task,pick,2026-08-27T20:51:13.466641,2026-08-27T20:51:18.474323,robot3,m4,s3
e210,Task,move_to,2026-08-27T20:51:18.479885,2026-08-27T20:51:26.971613,robot3,m4,s3
e211,Control,localize,2026-08-27T20:51:26.974013,2026-08-27T20:51:31.977682,robot3,m4,s3
e212,Task,place,2026-08-27T20:51:31.978262,2026-08-27T20:51:36.984933,robot3,m4,s3
e213,Control,move_to,2026-08-27T20:51:39.452276,2026-08-27T20:51:47.943749,robot3,m2,s1
e214,Control,localize,2026-08-27T20:51:47.944764,2026-08-27T20:51:52.950922,robot3,m2,s1
e215,Task,pick,2026-08-27T20:51:52.953824,2026-08-27T20:51:57.960768,robot3,m2,s1
e216,Task,move_to,2026-08-27T20:51:57.964630,2026-08-27T20:52:06.455685,robot3,m2,s1
e217,Control,localize,2026-08-27T20:52:06.458069,2026-08-27T20:52:11.461787,robot3,m2,s1
e218,Task,place,2026-08-27T20:52:11.463629,2026-08-27T20:52:16.468075,robot3,m2,s1
e219,Control,undock,2026-08-27T20:45:40.455521,2026-08-27T20:45:44.459992,robot4,m1,s2
e220,Control,move_to,2026-08-27T20:45:44.461863,2026-08-27T20:45:51.677573,robot4,m1,s2
e221,Control,localize,2026-08-27T20:45:51.678345,2026-08-27T20:45:56.681485,robot4,m1,s2
e222,Task,pick,2026-08-27T20:45:56.682182,2026-08-27T20:45:58.686556,robot4,m1,s2
e223,Task,move_to,2026-08-27T20:45:58.690300,2026-08-27T20:46:07.181510,robot4,m1,s2
e224,Control,localize,2026-08-27T20:46:07.184542,2026-08-27T20:46:12.192099,robot4,m1,s2
e225,Task,place,2026-08-27T20:46:12.193841,2026-08-27T20:46:14.203048,robot4,m1,s2
e226,Control,move_to,2026-08-27T20:46:14.447088,2026-08-27T20:46:18.925120,robot4,m7,s1
e227,Control,localize,2026-08-27T20:46:18.926936,2026-08-27T20:46:23.934211,robot4,m7,s1
e228,Task,pick,2026-08-27T20:46:23.936121,2026-08-27T20:46:28.941974,robot4,m7,s1
e229,Task,move_to,2026-08-27T20:46:28.947503,2026-08-27T20:46:31.782389,robot4,m7,s1
e230,Control,localize,2026-08-27T20:46:31.786877,2026-08-27T20:46:36.793036,robot4,m7,s1
e231,Task,place,2026-08-27T20:46:36.794984,2026-08-27T20:46:41.802345,robot4,m7,s1
e232,Control,localize,2026-08-27T20:46:42.442688,2026-08-27T20:46:47.449143,robot4,m1,s2
e233,Task,pick,2026-08-27T20:46:47.451633,2026-08-27T20:46:49.458034,robot4,m1,s2
e234,Task,move_to,2026-08-27T20:46:49.462312,2026-08-27T20:46:57.954908,robot4,m1,s2
e235,Control,localize,2026-08-27T20:46:57.960650,2026-08-27T20:47:02.967703,robot4,m1,s2
e236,Task,place,2026-08-27T20:47:02.969540,2026-08-27T20:47:04.975373,robot4,m1,s2
e237,Control,move_to,2026-08-27T20:47:05.459886,2026-08-27T20:47:13.951547,robot4,m3,s2
e238,Control,localize,2026-08-27T20:47:13.953198,2026-08-27T20:47:18.959420,robot4,m3,s2
e239,Task,pick,2026-08-27T20:47:18.960368,2026-08-27T20:47:21.964281,robot4,m3,s2
e240,Task,move_to,2026-08-27T20:47:21.966319,2026-08-27T20:47:30.458013,robot4,m3,s2
e241,Control,localize,2026-08-27T20:47:30.462652,2026-08-27T20:47:35.470959,robot4,m3,s2
e242,Task,place,2026-08-27T20:47:35.473752,2026-08-27T20:47:38.481897,robot4,m3,s2
e243,Control,move_to,2026-08-27T20:47:39.440875,2026-08-27T20:47:47.929173,robot4,m1,s1
e244,Control,localize,2026-08-27T20:47:47.930140,2026-08-27T20:47:52.941000,robot4,m1,s1
e245,Task,pick,2026-08-27T20:47:52.944237,2026-08-27T20:48:00.951539,robot4,m1,s1
e246,Task,move_to,2026-08-27T20:48:00.955852,2026-08-27T20:48:09.450795,robot4,m1,s1
e247,Control,localize,2026-08-27T20:48:09.454761,2026-08-27T20:48:14.462140,robot4,m1,s1
e248,Task,place,2026-08-27T20:48:14.463255,2026-08-27T20:48:22.470011,robot4,m1,s1
e249,Control,move_to,2026-08-27T20:48:23.442862,2026-08-27T20:48:35.448088,robot4,m3,s3
e250,Control,localize,2026-08-27T20:48:35.449849,2026-08-27T20:48:40.457139,robot4,m3,s3
e251,Task,pick,2026-08-27T20:48:40.458918,2026-08-27T20:48:45.467431,robot4,m3,s3
e252,Task,move_to,2026-08-27T20:48:45.472980,2026-08-27T20:48:53.965876,robot4,m3,s3
e253,Control,localize,2026-08-27T20:48:53.970179,2026-08-27T20:48:58.977065,robot4,m3,s3
e254,Task,place,2026-08-27T20:48:58.980120,2026-08-27T20:49:03.988722,robot4,m3,s3
e255,Control,localize,2026-08-27T20:49:04.448768,2026-08-27T20:49:09.454603,robot4,m3,s1
