event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e105,Task,move_to,2026-08-27T20:25:44.454084,2026-08-27T20:25:50.117666,robot2,m7,s4
e106,Control,localize,2026-08-27T20:25:50.122612,2026-08-27T20:25:55.127830,robot2,m7,s4
e107,Task,place,2026-08-27T20:25:55.128909,2026-08-27T20:25:57.133110,robot2,m7,s4
e108,Control,localize,2026-08-27T20:25:57.245586,2026-08-27T20:26:02.251339,robot2,m7,s3
e109,Task,pick,2026-08-27T20:26:02.253533,2026-08-27T20:26:05.260656,robot2,m7,s3
e110,Task,move_to,2026-08-27T20:26:05.264410,2026-08-27T20:26:13.758870,robot2,m7,s3
e111,Control,localize,2026-08-27T20:26:13.762834,2026-08-27T20:26:18.770624,robot2,m7,s3
e112,Task,place,2026-08-27T20:26:18.772087,2026-08-27T20:26:21.777996,robot2,m7,s3
e113,Control,move_to,2026-08-27T20:26:22.229829,2026-08-27T20:26:30.720769,robot2,m7,s5
e114,Control,localize,2026-08-27T20:26:30.723809,2026-08-27T20:26:35.729324,robot2,m7,s5
e115,Task,pick,2026-08-27T20:26:35.730013,2026-08-27T20:26:40.735818,robot2,m7,s5
e116,Task,move_to,2026-08-27T20:26:40.742632,2026-08-27T20:26:49.234460,robot2,m7,s5
e117,Control,localize,2026-08-27T20:26:49.236048,2026-08-27T20:26:54.244448,robot2,m7,s5
e118,Task,place,2026-08-27T20:26:54.247099,2026-08-27T20:26:59.253356,robot2,m7,s5
e119,Control,move_to,2026-08-27T20:27:00.241538,2026-08-27T20:27:08.731957,robot2,m2,s1
e120,Control,localize,2026-08-27T20:27:08.733196,2026-08-27T20:27:13.738892,robot2,m2,s1
e121,Task,pick,2026-08-27T20:27:13.741968,2026-08-27T20:27:18.751827,robot2,m2,s1
e122,Task,move_to,2026-08-27T20:27:18.758311,2026-08-27T20:27:27.251352,robot2,m2,s1
e123,Control,localize,2026-08-27T20:27:27.254342,2026-08-27T20:27:32.258163,robot2,m2,s1
e124,Task,place,2026-08-27T20:27:32.258865,2026-08-27T20:27:37.264736,robot2,m2,s1
e125,Control,move_to,2026-08-27T20:27:38.233005,2026-08-27T20:27:46.725788,robot2,m4,s1
e126,Control,localize,2026-08-27T20:27:46.728678,2026-08-27T20:27:51.738346,robot2,m4,s1
e127,Task,pick,2026-08-27T20:27:51.740079,2026-08-27T20:27:55.744587,robot2,m4,s1
e128,Task,move_to,2026-08-27T20:27:55.748549,2026-08-27T20:28:04.237871,robot2,m4,s1
e129,Control,localize,2026-08-27T20:28:04.240190,2026-08-27T20:28:09.243874,robot2,m4,s1
e130,Task,place,2026-08-27T20:28:09.244740,2026-08-27T20:28:13.251868,robot2,m4,s1
e131,Control,move_to,2026-08-27T20:28:14.234918,2026-08-27T20:28:22.728005,robot2,m6,s1
e132,Control,localize,2026-08-27T20:28:22.731093,2026-08-27T20:28:27.736570,robot2,m6,s1
e133,Task,pick,2026-08-27T20:28:27.737511,2026-08-27T20:28:37.742905,robot2,m6,s1
e134,Task,move_to,2026-08-27T20:28:37.746204,2026-08-27T20:28:46.237398,robot2,m6,s1
e135,Control,localize,2026-08-27T20:28:46.240192,2026-08-27T20:28:51.248141,robot2,m6,s1
e136,Task,place,2026-08-27T20:28:51.250734,2026-08-27T20:29:01.257330,robot2,m6,s1
e137,Control,undock,2026-08-27T20:22:34.244108,2026-08-27T20:22:38.248575,robot3,m3,s1
e138,Control,move_to,2026-08-27T20:22:38.249224,2026-08-27T20:22:49.023996,robot3,m3,s1
e139,Control,localize,2026-08-27T20:22:49.025383,2026-08-27T20:22:54.031142,robot3,m3,s1
e140,Task,pick,2026-08-27T20:22:54.034176,2026-08-27T20:22:58.040257,robot3,m3,s1
e141,Task,move_to,2026-08-27T20:22:58.043033,2026-08-27T20:23:06.534116,robot3,m3,s1
e142,Control,localize,2026-08-27T20:23:06.536952,2026-08-27T20:23:11.543907,robot3,m3,s1
e143,Task,place,2026-08-27T20:23:11.545117,2026-08-27T20:23:15.552100,robot3,m3,s1
