event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e93,Control,move_to,2026-08-27T18:42:53.288455,2026-08-27T18:43:02.242210,robot5,m3,s8
e94,Task,disinfect,2026-08-27T18:43:02.244333,2026-08-27T18:43:16.252389,robot5,m3,s8
e95,Task,final_room_check,2026-08-27T18:43:18.298856,2026-08-27T18:43:28.805963,robot5,m3,s8
e96,Control,move_to,2026-08-27T18:43:29.309434,2026-08-27T18:44:06.677905,robot5,m3,s13
e97,Task,disinfect,2026-08-27T18:44:06.680941,2026-08-27T18:44:20.688998,robot5,m3,s13
e98,Control,undock,2026-08-27T18:39:38.338223,2026-08-27T18:39:42.344709,robot6,m3,s4
e99,Control,move_to,2026-08-27T18:39:42.347317,2026-08-27T18:40:06.434859,robot6,m3,s4
e100,Task,check_room,2026-08-27T18:40:06.435475,2026-08-27T18:40:12.440340,robot6,m3,s4
e101,Control,move_to,2026-08-27T18:40:13.278151,2026-08-27T18:40:36.609786,robot6,m3,s9
e102,Task,check_room,2026-08-27T18:40:36.611410,2026-08-27T18:40:42.618679,robot6,m3,s9
e103,Control,move_to,2026-08-27T18:40:43.281529,2026-08-27T18:41:00.493932,robot6,m3,s7
e104,Task,mop,2026-08-27T18:41:00.496329,2026-08-27T18:41:17.004001,robot6,m3,s7
e105,Control,move_to,2026-08-27T18:41:22.287627,2026-08-27T18:41:30.782855,robot6,m3,s6
e106,Task,mop,2026-08-27T18:41:30.785431,2026-08-27T18:42:03.792761,robot6,m3,s6
e107,Control,move_to,2026-08-27T18:42:09.397733,2026-08-27T18:42:36.614049,robot6,m3,s14
e108,Task,mop,2026-08-27T18:42:36.616096,2026-08-27T18:42:58.621437,robot6,m3,s14
e109,Control,move_to,2026-08-27T18:42:59.270490,2026-08-27T18:43:08.219584,robot6,m3,s11
e110,Task,mop,2026-08-27T18:43:08.221029,2026-08-27T18:43:41.227463,robot6,m3,s11
e111,Control,undock,2026-08-27T18:39:38.342133,2026-08-27T18:39:42.347298,robot7,m3,s5
e112,Control,move_to,2026-08-27T18:39:42.349025,2026-08-27T18:40:07.094745,robot7,m3,s5
e113,Task,check_room,2026-08-27T18:40:07.097311,2026-08-27T18:40:14.606481,robot7,m3,s5
e114,Control,move_to,2026-08-27T18:40:15.280976,2026-08-27T18:40:36.921293,robot7,m3,s10
e115,Task,check_room,2026-08-27T18:40:36.923710,2026-08-27T18:40:44.431072,robot7,m3,s10
e116,Control,move_to,2026-08-27T18:40:45.284783,2026-08-27T18:41:36.279103,robot7,m3,s1
e117,Task,mop,2026-08-27T18:41:36.280139,2026-08-27T18:42:09.383805,robot7,m3,s1
e118,Control,move_to,2026-08-27T18:42:14.292209,2026-08-27T18:42:48.707112,robot7,m3,s9
e119,Task,mop,2026-08-27T18:42:48.708291,2026-08-27T18:43:10.711715,robot7,m3,s9
e120,Control,move_to,2026-08-27T18:43:11.287717,2026-08-27T18:43:31.393608,robot7,m3,s15
e121,Task,mop,2026-08-27T18:43:31.395324,2026-08-27T18:43:58.902487,robot7,m3,s15
e122,Control,undock,2026-08-27T18:39:38.357888,2026-08-27T18:39:42.363627,robot8,m3,s6
e123,Control,move_to,2026-08-27T18:39:42.365309,2026-08-27T18:40:09.203182,robot8,m3,s6
e124,Task,check_room,2026-08-27T18:40:09.204147,2026-08-27T18:40:18.210637,robot8,m3,s6
e125,Control,move_to,2026-08-27T18:40:18.279813,2026-08-27T18:40:58.777587,robot8,m3,s11
e126,Task,check_room,2026-08-27T18:40:58.780197,2026-08-27T18:41:07.787208,robot8,m3,s11
e127,Control,move_to,2026-08-27T18:41:12.284865,2026-08-27T18:41:42.027811,robot8,m3,s5
e128,Task,mop,2026-08-27T18:41:42.029629,2026-08-27T18:42:09.533142,robot8,m3,s5
e129,Control,move_to,2026-08-27T18:42:13.306321,2026-08-27T18:42:32.178939,robot8,m3,s13
e130,Task,mop,2026-08-27T18:42:32.179666,2026-08-27T18:43:10.685520,robot8,m3,s13
e131,Control,move_to,2026-08-27T18:43:21.295272,2026-08-27T18:43:58.072859,robot8,m3,s12
e132,Task,mop,2026-08-27T18:43:58.074939,2026-08-27T18:44:14.582440,robot8,m3,s12
e133,Control,undock,2026-08-27T18:39:38.380378,2026-08-27T18:39:42.386029,robot9,m3,s13
e134,Control,move_to,2026-08-27T18:39:42.388214,2026-08-27T18:40:24.771635,robot9,m3,s13
e135,Task,check_room,2026-08-27T18:40:24.772232,2026-08-27T18:40:35.278371,robot9,m3,s13
e136,Control,move_to,2026-08-27T18:40:36.302188,2026-08-27T18:40:43.522823,robot9,m3,s2
e137,Task,mop,2026-08-27T18:40:43.545384,2026-08-27T18:41:00.067940,robot9,m3,s2
e138,Control,move_to,2026-08-27T18:41:00.281580,2026-08-27T18:41:16.780919,robot9,m3,s8
e139,Task,mop,2026-08-27T18:41:16.783400,2026-08-27T18:41:55.292789,robot9,m3,s8
e140,Control,move_to,2026-08-27T18:42:55.299943,2026-08-27T18:43:34.141538,robot9,m3,s10
e141,Task,mop,2026-08-27T18:43:34.143994,2026-08-27T18:44:01.653228,robot9,m3,s10
