event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e47,Control,undock,2026-08-27T19:16:37.813992,2026-08-27T19:16:41.820304,robot5,m2,s5
e48,Control,move_to,2026-08-27T19:16:41.823271,2026-08-27T19:17:06.571321,robot5,m2,s5
e49,Task,mop,2026-08-27T19:17:06.573099,2026-08-27T19:17:34.082274,robot5,m2,s5
e50,Control,undock,2026-08-27T19:14:50.829320,2026-08-27T19:14:54.837017,robot6,m2,s1
e51,Control,move_to,2026-08-27T19:14:54.838413,2026-08-27T19:15:03.788827,robot6,m2,s1
e52,Task,check_room,2026-08-27T19:15:03.791105,2026-08-27T19:15:12.800541,robot6,m2,s1
e53,Control,move_to,2026-08-27T19:15:53.838498,2026-08-27T19:16:06.009701,robot6,m2,s2
e54,Task,mop,2026-08-27T19:16:06.011438,2026-08-27T19:16:22.520618,robot6,m2,s2
e55,Control,move_to,2026-08-27T19:16:28.916634,2026-08-27T19:16:35.249908,robot6,m2,s7
e56,Task,mop,2026-08-27T19:16:35.252299,2026-08-27T19:16:51.761144,robot6,m2,s7
e57,Control,move_to,2026-08-27T19:16:58.820466,2026-08-27T19:17:00.826910,robot6,m2,s4
e58,Task,final_room_check,2026-08-27T19:17:00.828062,2026-08-27T19:17:06.835257,robot6,m2,s4
e59,Control,move_to,2026-08-27T19:17:16.817935,2026-08-27T19:17:28.489962,robot6,m2,s3
e60,Task,final_room_check,2026-08-27T19:17:28.492616,2026-08-27T19:17:39.000314,robot6,m2,s3
e61,Control,move_to,2026-08-27T19:17:55.814282,2026-08-27T19:18:14.794982,robot6,m2,s6
e62,Task,final_room_check,2026-08-27T19:18:14.796925,2026-08-27T19:18:23.804650,robot6,m2,s6
e63,Control,undock,2026-08-27T19:14:50.820484,2026-08-27T19:14:54.828591,robot7,m2,s2
e64,Control,move_to,2026-08-27T19:14:54.830318,2026-08-27T19:15:17.199862,robot7,m2,s2
e65,Task,check_room,2026-08-27T19:15:17.201717,2026-08-27T19:15:21.709161,robot7,m2,s2
e66,Control,move_to,2026-08-27T19:16:01.819607,2026-08-27T19:16:21.828610,robot7,m2,s1
e67,Task,mop,2026-08-27T19:16:21.831535,2026-08-27T19:16:54.836516,robot7,m2,s1
e68,Control,move_to,2026-08-27T19:17:07.814708,2026-08-27T19:17:16.764988,robot7,m2,s8
e69,Task,mop,2026-08-27T19:17:16.767708,2026-08-27T19:17:55.270171,robot7,m2,s8
e70,Control,move_to,2026-08-27T19:18:05.811398,2026-08-27T19:18:25.896884,robot7,m2,s5
e71,Task,final_room_check,2026-08-27T19:18:25.898572,2026-08-27T19:18:33.404025,robot7,m2,s5
e72,Control,undock,2026-08-27T19:14:50.827958,2026-08-27T19:14:54.832134,robot8,m2,s3
e73,Control,move_to,2026-08-27T19:14:54.833468,2026-08-27T19:15:17.644970,robot8,m2,s3
e74,Task,check_room,2026-08-27T19:15:17.648008,2026-08-27T19:15:28.157523,robot8,m2,s3
e75,Task,mop,2026-08-27T19:16:07.816535,2026-08-27T19:16:46.324433,robot8,m2,s3
e76,Control,move_to,2026-08-27T19:16:50.822025,2026-08-27T19:17:05.388525,robot8,m2,s2
e77,Task,final_room_check,2026-08-27T19:17:05.389906,2026-08-27T19:17:09.894205,robot8,m2,s2
e78,Control,move_to,2026-08-27T19:17:23.810925,2026-08-27T19:17:43.816460,robot8,m2,s1
e79,Task,final_room_check,2026-08-27T19:17:43.819430,2026-08-27T19:17:52.826690,robot8,m2,s1
e80,Control,move_to,2026-08-27T19:18:20.820835,2026-08-27T19:18:29.753966,robot8,m2,s8
e81,Task,final_room_check,2026-08-27T19:18:29.755967,2026-08-27T19:18:40.263944,robot8,m2,s8
e82,Control,undock,2026-08-27T19:14:50.833009,2026-08-27T19:14:54.837042,robot9,m2,s4
e83,Control,move_to,2026-08-27T19:14:54.838443,2026-08-27T19:15:18.929217,robot9,m2,s4
e84,Task,check_room,2026-08-27T19:15:18.931909,2026-08-27T19:15:24.939405,robot9,m2,s4
e85,Task,mop,2026-08-27T19:16:14.849642,2026-08-27T19:16:36.859010,robot9,m2,s4
e86,Control,move_to,2026-08-27T19:16:50.816642,2026-08-27T19:16:59.769100,robot9,m2,s6
e87,Task,mop,2026-08-27T19:16:59.771746,2026-08-27T19:17:32.780062,robot9,m2,s6
