event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e62,Task,move_to,2026-08-27T21:02:23.128120,2026-08-27T21:02:31.618728,robot1,m6,s4
e63,Control,localize,2026-08-27T21:02:31.622919,2026-08-27T21:02:36.630209,robot1,m6,s4
e64,Task,place,2026-08-27T21:02:36.631518,2026-08-27T21:02:40.635952,robot1,m6,s4
e65,Control,undock,2026-08-27T20:55:51.632118,2026-08-27T20:55:55.641320,robot2,m3,s2
e66,Control,move_to,2026-08-27T20:55:55.644433,2026-08-27T20:56:04.138187,robot2,m3,s2
e67,Control,localize,2026-08-27T20:56:04.140582,2026-08-27T20:56:09.148561,robot2,m3,s2
e68,Task,pick,2026-08-27T20:56:09.151395,2026-08-27T20:56:12.160544,robot2,m3,s2
e69,Task,move_to,2026-08-27T20:56:12.164860,2026-08-27T20:56:17.830777,robot2,m3,s2
e70,Control,localize,2026-08-27T20:56:17.838271,2026-08-27T20:56:22.845494,robot2,m3,s2
e71,Task,place,2026-08-27T20:56:22.848040,2026-08-27T20:56:25.855286,robot2,m3,s2
e72,Control,move_to,2026-08-27T20:56:26.627633,2026-08-27T20:56:32.633922,robot2,m5,s2
e73,Control,localize,2026-08-27T20:56:32.635123,2026-08-27T20:56:37.642363,robot2,m5,s2
e74,Task,pick,2026-08-27T20:56:37.644329,2026-08-27T20:56:40.652698,robot2,m5,s2
e75,Task,move_to,2026-08-27T20:56:40.657599,2026-08-27T20:56:40.662061,robot2,m5,s2
e76,Control,localize,2026-08-27T20:56:40.664809,2026-08-27T20:56:45.671111,robot2,m5,s2
e77,Task,place,2026-08-27T20:56:45.674044,2026-08-27T20:56:48.679589,robot2,m5,s2
e78,Control,localize,2026-08-27T20:56:49.626741,2026-08-27T20:56:54.633828,robot2,m3,s1
e79,Task,pick,2026-08-27T20:56:54.636421,2026-08-27T20:56:58.646264,robot2,m3,s1
e80,Task,move_to,2026-08-27T20:56:58.651411,2026-08-27T20:57:07.142563,robot2,m3,s1
e81,Control,localize,2026-08-27T20:57:07.146874,2026-08-27T20:57:12.151771,robot2,m3,s1
e82,Task,place,2026-08-27T20:57:12.153823,2026-08-27T20:57:16.162717,robot2,m3,s1
e83,Control,move_to,2026-08-27T20:57:16.631220,2026-08-27T20:57:27.410404,robot2,m7,s1
e84,Control,localize,2026-08-27T20:57:27.413312,2026-08-27T20:57:32.421887,robot2,m7,s1
e85,Task,pick,2026-08-27T20:57:32.424690,2026-08-27T20:57:37.433300,robot2,m7,s1
e86,Task,move_to,2026-08-27T20:57:37.438303,2026-08-27T20:57:40.274914,robot2,m7,s1
e87,Control,localize,2026-08-27T20:57:40.279265,2026-08-27T20:57:45.287519,robot2,m7,s1
e88,Task,place,2026-08-27T20:57:45.289875,2026-08-27T20:57:50.297837,robot2,m7,s1
e89,Control,move_to,2026-08-27T20:57:50.639502,2026-08-27T20:57:56.968081,robot2,m7,s2
e90,Control,localize,2026-08-27T20:57:57.058611,2026-08-27T20:58:02.067252,robot2,m7,s2
e91,Task,pick,2026-08-27T20:58:02.069467,2026-08-27T20:58:05.076753,robot2,m7,s2
e92,Task,move_to,2026-08-27T20:58:05.082071,2026-08-27T20:58:13.574289,robot2,m7,s2
e93,Control,localize,2026-08-27T20:58:13.578888,2026-08-27T20:58:18.586022,robot2,m7,s2
e94,Task,place,2026-08-27T20:58:18.587820,2026-08-27T20:58:21.595287,robot2,m7,s2
e95,Control,move_to,2026-08-27T20:58:21.733111,2026-08-27T20:58:29.984704,robot2,m7,s5
e96,Control,localize,2026-08-27T20:58:29.986651,2026-08-27T20:58:34.998758,robot2,m7,s5
e97,Task,pick,2026-08-27T20:58:35.000480,2026-08-27T20:58:40.004645,robot2,m7,s5
e98,Task,move_to,2026-08-27T20:58:40.006584,2026-08-27T20:58:42.839265,robot2,m7,s5
e99,Control,localize,2026-08-27T20:58:42.841546,2026-08-27T20:58:47.849013,robot2,m7,s5
e100,Task,place,2026-08-27T20:58:47.850868,2026-08-27T20:58:52.856804,robot2,m7,s5
e101,Control,localize,2026-08-27T20:58:55.641680,2026-08-27T20:59:00.648333,robot2,m7,s4
e102,Task,pick,2026-08-27T20:59:00.650670,2026-08-27T20:59:02.656753,robot2,m7,s4
e103,Task,move_to,2026-08-27T20:59:02.658906,2026-08-27T20:59:11.149953,robot2,m7,s4
e104,Control,localize,2026-08-27T20:59:11.153852,2026-08-27T20:59:16.159959,robot2,m7,s4
e105,Task,place,2026-08-27T20:59:16.162402,2026-08-27T20:59:18.167644,robot2,m7,s4
e106,Control,move_to,2026-08-27T20:59:18.626862,2026-08-27T20:59:27.121943,robot2,m7,s5
e107,Control,localize,2026-08-27T20:59:27.125384,2026-08-27T20:59:32.132809,robot2,m7,s5
e108,Task,pick,2026-08-27T20:59:32.135327,2026-08-27T20:59:37.142060,robot2,m7,s5
e109,Task,move_to,2026-08-27T20:59:37.144101,2026-08-27T20:59:45.634243,robot2,m7,s5
e110,Control,localize,2026-08-27T20:59:45.637497,2026-08-27T20:59:50.644754,robot2,m7,s5
e111,Task,place,2026-08-27T20:59:50.647171,2026-08-27T20:59:55.653829,robot2,m7,s5
e112,Control,move_to,2026-08-27T20:59:56.635193,2026-08-27T21:00:05.128756,robot2,m2,s2
e113,Control,localize,2026-08-27T21:00:05.131493,2026-08-27T21:00:10.138712,robot2,m2,s2
e114,Task,pick,2026-08-27T21:00:10.140481,2026-08-27T21:00:12.148072,robot2,m2,s2
e115,Task,move_to,2026-08-27T21:00:12.154350,2026-08-27T21:00:20.649162,robot2,m2,s2
e116,Control,localize,2026-08-27T21:00:20.661001,2026-08-27T21:00:25.668057,robot2,m2,s2
e117,Task,place,2026-08-27T21:00:25.670627,2026-08-27T21:00:27.678256,robot2,m2,s2
e118,Control,move_to,2026-08-27T21:00:28.641878,2026-08-27T21:00:45.853817,robot2,m6,s2
e119,Control,localize,2026-08-27T21:00:45.856585,2026-08-27T21:00:50.865661,robot2,m6,s2
e120,Task,pick,2026-08-27T21:00:50.868490,2026-08-27T21:00:53.877558,robot2,m6,s2
e121,Task,move_to,2026-08-27T21:00:53.884047,2026-08-27T21:01:05.206864,robot2,m6,s2
e122,Control,localize,2026-08-27T21:01:05.212282,2026-08-27T21:01:10.219748,robot2,m6,s2
e123,Task,place,2026-08-27T21:01:10.222587,2026-08-27T21:01:13.228269,robot2,m6,s2
e124,Control,move_to,2026-08-27T21:01:13.632810,2026-08-27T21:01:24.950819,robot2,m6,s4
e125,Control,localize,2026-08-27T21:01:24.952543,2026-08-27T21:01:29.957436,robot2,m6,s4
e126,Task,pick,2026-08-27T21:01:29.958402,2026-08-27T21:01:33.961978,robot2,m6,s4
e127,Task,move_to,2026-08-27T21:01:33.963391,2026-08-27T21:01:45.282540,robot2,m6,s4
e128,Control,localize,2026-08-27T21:01:45.290257,2026-08-27T21:01:50.298254,robot2,m6,s4
e129,Task,place,2026-08-27T21:01:50.299943,2026-08-27T21:01:54.309125,robot2,m6,s4
e130,Control,undock,2026-08-27T20:55:51.634927,2026-08-27T20:55:55.642919,robot3,m3,s3
e131,Control,move_to,2026-08-27T20:55:55.645768,2026-08-27T20:56:12.146361,robot3,m3,s3
e132,Control,localize,2026-08-27T20:56:12.149232,2026-08-27T20:56:17.157641,robot3,m3,s3
e133,Task,pick,2026-08-27T20:56:17.160093,2026-08-27T20:56:22.168289,robot3,m3,s3
e134,Task,move_to,2026-08-27T20:56:22.172381,2026-08-27T20:56:30.665383,robot3,m3,s3
e135,Control,localize,2026-08-27T20:56:30.673382,2026-08-27T20:56:35.681764,robot3,m3,s3
e136,Task,place,2026-08-27T20:56:35.684271,2026-08-27T20:56:40.690040,robot3,m3,s3
e137,Control,localize,2026-08-27T20:56:41.628600,2026-08-27T20:56:46.633073,robot3,m3,s2
e138,Task,pick,2026-08-27T20:56:46.633783,2026-08-27T20:56:49.636741,robot3,m3,s2
e139,Task,move_to,2026-08-27T20:56:49.638694,2026-08-27T20:56:58.128464,robot3,m3,s2
e140,Control,localize,2026-08-27T20:56:58.130864,2026-08-27T20:57:03.135136,robot3,m3,s2
e141,Task,place,2026-08-27T20:57:03.136270,2026-08-27T20:57:06.142943,robot3,m3,s2
e142,Control,move_to,2026-08-27T20:57:06.630778,2026-08-27T20:57:15.122511,robot3,m3,s3
e143,Control,localize,2026-08-27T20:57:15.124943,2026-08-27T20:57:20.132763,robot3,m3,s3
e144,Task,pick,2026-08-27T20:57:20.135000,2026-08-27T20:57:25.144309,robot3,m3,s3
e145,Task,move_to,2026-08-27T20:57:25.149253,2026-08-27T20:57:33.641088,robot3,m3,s3
e146,Control,localize,2026-08-27T20:57:33.643409,2026-08-27T20:57:38.649868,robot3,m3,s3
e147,Task,place,2026-08-27T20:57:38.652361,2026-08-27T20:57:43.660623,robot3,m3,s3
e148,Control,move_to,2026-08-27T20:57:44.633513,2026-08-27T20:57:55.410815,robot3,m7,s1
e149,Control,localize,2026-08-27T20:57:55.411973,2026-08-27T20:58:00.424206,robot3,m7,s1
e150,Task,pick,2026-08-27T20:58:00.425779,2026-08-27T20:58:05.431137,robot3,m7,s1
e151,Task,move_to,2026-08-27T20:58:05.432556,2026-08-27T20:58:08.266728,robot3,m7,s1
e152,Control,localize,2026-08-27T20:58:08.271242,2026-08-27T20:58:13.278090,robot3,m7,s1
e153,Task,place,2026-08-27T20:58:13.280320,2026-08-27T20:58:18.287071,robot3,m7,s1
e154,Control,move_to,2026-08-27T20:58:18.632053,2026-08-27T20:58:24.292736,robot3,m7,s4
e155,Control,localize,2026-08-27T20:58:24.293550,2026-08-27T20:58:29.298972,robot3,m7,s4
e156,Task,pick,2026-08-27T20:58:29.301017,2026-08-27T20:58:31.307571,robot3,m7,s4
e157,Task,move_to,2026-08-27T20:58:31.313001,2026-08-27T20:58:36.976726,robot3,m7,s4
e158,Control,localize,2026-08-27T20:58:36.979264,2026-08-27T20:58:41.983481,robot3,m7,s4
e159,Task,place,2026-08-27T20:58:41.984134,2026-08-27T20:58:43.988782,robot3,m7,s4
e160,Control,localize,2026-08-27T20:58:44.661595,2026-08-27T20:58:49.675988,robot3,m7,s2
e161,Task,pick,2026-08-27T20:58:49.682583,2026-08-27T20:58:52.691531,robot3,m7,s2
e162,Task,move_to,2026-08-27T20:58:52.693179,2026-08-27T20:59:01.186747,robot3,m7,s2
e163,Control,localize,2026-08-27T20:59:01.191985,2026-08-27T20:59:06.197469,robot3,m7,s2
e164,Task,place,2026-08-27T20:59:06.198268,2026-08-27T20:59:09.203570,robot3,m7,s2
e165,Control,move_to,2026-08-27T20:59:09.631003,2026-08-27T20:59:18.122931,robot3,m7,s3
e166,Control,localize,2026-08-27T20:59:18.125772,2026-08-27T20:59:23.133141,robot3,m7,s3
